id_usager,id_pays,age,sexe,place_vehicule,gravite,cat_usager
6365,1,44.0,Masculin,Avant droit,Tué,Conducteur
6366,1,38.0,Masculin,Avant gauche,Tué,Passager
6367,1,25.0,Masculin,Avant gauche,Tué,Passager
6368,1,52.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6369,1,12.0,Féminin,Autre,Blessé léger,Passager
6370,1,11.0,Féminin,Nez à nez,Indemne,Passager
6371,1,97.0,Féminin,Avant droit,Blessé hospitalisé,Passager
6372,1,74.0,Féminin,Arrière centre,Blessé hospitalisé,Passager
6373,1,96.0,Féminin,Unknown,Blessé léger,Piéton
6374,1,8.0,Féminin,Avant centre,Blessé hospitalisé,Passager
6375,1,82.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6376,1,95.0,Féminin,Arrière droit,Blessé léger,Passager
6377,1,98.0,Féminin,Unknown,Tué,Piéton
6378,1,18.0,Féminin,Avant gauche,Tué,Passager
6379,1,17.0,Féminin,Avant droit,Blessé léger,Conducteur
6380,1,99.0,Masculin,Avant gauche,Blessé léger,Conducteur
6381,1,95.0,Masculin,Avant gauche,Tué,Conducteur
6382,1,88.0,Féminin,Arrière,Blessé léger,Passager
6383,1,84.0,Féminin,Arrière,Blessé hospitalisé,Passager
6384,1,88.0,Féminin,Arrière gauche,Tué,Passager
6385,1,82.0,Masculin,Avant gauche,Indemne,Passager
6386,1,69.0,Masculin,Autre,Indemne,Passager
6387,1,64.0,Masculin,Autre,Indemne,Passager
6388,1,22.0,Féminin,Autre,Indemne,Passager
6389,1,57.0,Masculin,Nez à nez,Indemne,Passager
6390,1,55.0,Masculin,Avant centre,Indemne,Passager
6391,1,59.0,Masculin,Arrière,Blessé léger,Passager
6392,1,30.0,Féminin,Nez à nez,Indemne,Passager
6393,1,22.0,Masculin,Autre,Indemne,Passager
6394,1,37.0,Féminin,Nez à nez,Indemne,Passager
6395,1,21.0,Féminin,Nez à nez,Indemne,Passager
6396,1,21.0,Féminin,Autre,Blessé hospitalisé,Passager
6397,1,40.0,Féminin,Autre,Indemne,Passager
6398,1,35.0,Féminin,Autre,Indemne,Passager
6399,1,21.0,Féminin,Autre,Blessé léger,Passager
6400,1,21.0,Masculin,Autre,Indemne,Passager
6401,1,21.0,Masculin,Autre,Blessé léger,Passager
6402,1,20.0,Féminin,Nez à nez,Blessé hospitalisé,Passager
6403,1,89.0,Féminin,Arrière,Tué,Passager
6404,1,94.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
6405,1,48.0,Masculin,Arrière droit,Tué,Passager
6406,1,7.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6407,1,25.0,Masculin,Autre,Blessé léger,Passager
6408,1,23.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6409,1,11.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6410,1,85.0,Féminin,Unknown,Blessé léger,Unknown
6411,1,5.0,Masculin,Avant gauche,Indemne,Passager
6412,1,20.0,Féminin,Arrière,Blessé hospitalisé,Passager
6413,1,95.0,Féminin,Avant droit,Blessé hospitalisé,Passager
6414,1,49.0,Féminin,Arrière centre,Indemne,Passager
6415,1,56.0,Masculin,Avant gauche,Blessé léger,Passager
6416,1,5.0,Masculin,Avant centre,Blessé hospitalisé,Passager
6417,1,84.0,Masculin,Arrière gauche,Indemne,Passager
6418,1,83.0,Masculin,Arrière droit,Indemne,Passager
6419,1,77.0,Féminin,Avant gauche,Tué,Passager
6420,1,22.0,Féminin,Avant gauche,Tué,Passager
6421,1,88.0,Féminin,Arrière gauche,Indemne,Passager
6422,1,42.0,Masculin,Autre,Blessé léger,Passager
6423,1,21.0,Masculin,Nez à nez,Blessé hospitalisé,Passager
6424,1,24.0,Masculin,Arrière,Blessé léger,Passager
6425,1,21.0,Féminin,Unknown,Blessé hospitalisé,Unknown
6426,1,31.0,Masculin,Avant droit,Blessé léger,Conducteur
6427,1,42.0,Féminin,Unknown,Blessé hospitalisé,Unknown
6428,1,12.0,Féminin,Avant centre,Indemne,Passager
6429,1,9.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6430,1,37.0,Féminin,Unknown,Blessé léger,Unknown
6431,1,13.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6432,1,8.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6433,1,25.0,Masculin,Avant droit,Blessé hospitalisé,Conducteur
6434,1,30.0,Masculin,Avant gauche,Indemne,Passager
6435,1,41.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6436,1,30.0,Masculin,Avant centre,Blessé hospitalisé,Passager
6437,1,90.0,Féminin,Arrière gauche,Blessé hospitalisé,Passager
6438,1,55.0,Féminin,Avant gauche,Indemne,Passager
6439,1,66.0,Féminin,Avant gauche,Indemne,Passager
6440,1,89.0,Féminin,Arrière droit,Blessé léger,Passager
6441,1,31.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6442,1,41.0,Féminin,Arrière,Tué,Passager
6443,1,37.0,Masculin,Arrière,Blessé hospitalisé,Passager
6444,1,53.0,Féminin,Autre,Blessé hospitalisé,Passager
6445,1,18.0,Féminin,Autre,Blessé léger,Passager
6446,1,42.0,Féminin,Avant gauche,Indemne,Passager
6447,1,51.0,Féminin,Avant gauche,Indemne,Passager
6448,1,22.0,Féminin,Arrière droit,Tué,Passager
6449,1,31.0,Masculin,Avant gauche,Tué,Passager
6450,1,6.0,Masculin,Nez à nez,Blessé hospitalisé,Passager
6451,1,53.0,Féminin,Autre,Indemne,Passager
6452,1,26.0,Féminin,Avant centre,Indemne,Passager
6453,1,9.0,Féminin,Arrière,Blessé hospitalisé,Passager
6454,1,6.0,Masculin,Avant droit,Tué,Passager
6455,1,74.0,Masculin,Arrière gauche,Tué,Passager
6456,1,88.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6457,1,77.0,Masculin,Avant droit,Tué,Passager
6458,1,65.0,Masculin,Arrière droit,Tué,Passager
6459,1,46.0,Masculin,Arrière gauche,Tué,Passager
6460,1,96.0,Féminin,Avant gauche,Blessé léger,Passager
6461,1,68.0,Féminin,Unknown,Indemne,Piéton
6462,1,97.0,Masculin,Arrière droit,Indemne,Passager
6463,1,68.0,Masculin,Arrière centre,Tué,Passager
6464,1,35.0,Masculin,Avant gauche,Indemne,Passager
6465,1,49.0,Masculin,Nez à nez,Blessé léger,Passager
6466,1,86.0,Masculin,Avant gauche,Blessé léger,Passager
6467,1,79.0,Féminin,Avant gauche,Indemne,Passager
6468,1,32.0,Masculin,Avant centre,Blessé léger,Passager
6469,1,49.0,Masculin,Arrière,Blessé hospitalisé,Passager
6470,1,48.0,Masculin,Autre,Blessé hospitalisé,Passager
6471,1,96.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
6472,1,53.0,Masculin,Arrière,Blessé hospitalisé,Passager
6473,1,44.0,Masculin,Autre,Blessé hospitalisé,Passager
6474,1,26.0,Masculin,Autre,Indemne,Passager
6475,1,26.0,Masculin,Nez à nez,Indemne,Passager
6476,1,27.0,Masculin,Autre,Indemne,Passager
6477,1,28.0,Masculin,Nez à nez,Indemne,Passager
6478,1,32.0,Masculin,Autre,Indemne,Passager
6479,1,27.0,Masculin,Nez à nez,Indemne,Passager
6480,1,28.0,Masculin,Autre,Indemne,Passager
6481,1,25.0,Masculin,Nez à nez,Indemne,Passager
6482,1,31.0,Masculin,Nez à nez,Indemne,Passager
6483,1,23.0,Masculin,Autre,Indemne,Passager
6484,1,22.0,Masculin,Avant gauche,Tué,Passager
6485,1,86.0,Féminin,Arrière droit,Tué,Passager
6486,1,2.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6487,1,69.0,Masculin,Unknown,Indemne,Piéton
6488,1,85.0,Féminin,Avant gauche,Blessé léger,Passager
6489,1,0.0,Masculin,Avant gauche,Indemne,Conducteur
6490,1,65.0,Masculin,Avant centre,Indemne,Passager
6491,1,10.0,Masculin,Nez à nez,Blessé hospitalisé,Passager
6492,1,26.0,Masculin,Arrière,Tué,Passager
6493,1,49.0,Féminin,Avant droit,Blessé hospitalisé,Conducteur
6494,1,52.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6495,1,20.0,Féminin,Avant gauche,Tué,Passager
6496,1,99.0,Féminin,Unknown,Blessé hospitalisé,Unknown
6497,1,12.0,Masculin,Avant centre,Blessé léger,Passager
6498,1,64.0,Féminin,Arrière centre,Blessé hospitalisé,Passager
6499,1,39.0,Féminin,Arrière centre,Tué,Passager
6500,1,37.0,Masculin,Arrière droit,Tué,Passager
6501,1,53.0,Masculin,Unknown,Indemne,Unknown
6502,1,49.0,Féminin,Unknown,Blessé hospitalisé,Unknown
6503,1,81.0,Masculin,Avant centre,Blessé léger,Passager
6504,1,83.0,Féminin,Arrière,Blessé léger,Passager
6505,1,33.0,Masculin,Avant gauche,Tué,Passager
6506,1,50.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6507,1,40.0,Masculin,Autre,Blessé léger,Passager
6508,1,14.0,Masculin,Avant centre,Blessé léger,Passager
6509,1,59.0,Féminin,Avant droit,Blessé hospitalisé,Conducteur
6510,1,73.0,Masculin,Arrière droit,Blessé hospitalisé,Passager
6511,1,5.0,Féminin,Avant gauche,Indemne,Passager
6512,1,36.0,Féminin,Avant centre,Blessé léger,Passager
6513,1,54.0,Masculin,Unknown,Blessé léger,Unknown
6514,1,26.0,Féminin,Avant centre,Blessé léger,Passager
6515,1,53.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6516,1,34.0,Masculin,Arrière droit,Tué,Passager
6517,1,4.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
6518,1,2.0,Féminin,Autre,Indemne,Passager
6519,1,46.0,Masculin,Avant centre,Indemne,Passager
6520,1,90.0,Masculin,Arrière gauche,Blessé léger,Passager
6521,1,83.0,Féminin,Arrière droit,Tué,Passager
6522,1,75.0,Masculin,Arrière gauche,Blessé léger,Passager
6523,1,76.0,Féminin,Avant gauche,Indemne,Passager
6524,1,10.0,Masculin,Avant gauche,Tué,Conducteur
6525,1,65.0,Féminin,Avant centre,Blessé hospitalisé,Passager
6526,1,36.0,Féminin,Arrière gauche,Tué,Passager
6527,1,25.0,Féminin,Avant centre,Indemne,Passager
6528,1,68.0,Féminin,Autre,Blessé léger,Passager
6529,1,65.0,Féminin,Unknown,Blessé hospitalisé,Unknown
6530,1,92.0,Féminin,Avant droit,Tué,Passager
6531,1,38.0,Masculin,Autre,Blessé léger,Passager
6532,1,36.0,Féminin,Nez à nez,Blessé hospitalisé,Passager
6533,1,97.0,Féminin,Avant droit,Indemne,Passager
6534,1,9.0,Masculin,Autre,Blessé léger,Passager
6535,1,79.0,Féminin,Nez à nez,Blessé léger,Passager
6536,1,21.0,Féminin,Arrière,Indemne,Passager
6537,1,9.0,Masculin,Arrière gauche,Tué,Passager
6538,1,69.0,Masculin,Arrière centre,Tué,Passager
6539,1,65.0,Masculin,Arrière centre,Tué,Passager
6540,1,68.0,Masculin,Avant droit,Blessé hospitalisé,Conducteur
6541,1,67.0,Féminin,Avant gauche,Indemne,Passager
6542,1,99.0,Masculin,Arrière gauche,Indemne,Passager
6543,1,50.0,Féminin,Avant droit,Tué,Conducteur
6544,1,54.0,Masculin,Avant gauche,Tué,Passager
6545,1,67.0,Féminin,Autre,Tué,Passager
6546,1,6.0,Masculin,Avant gauche,Blessé léger,Passager
6547,1,24.0,Féminin,Unknown,Blessé hospitalisé,Unknown
6548,1,4.0,Féminin,Avant gauche,Blessé léger,Passager
6549,1,86.0,Masculin,Arrière droit,Tué,Passager
6550,1,68.0,Féminin,Arrière gauche,Tué,Passager
6551,1,10.0,Féminin,Avant gauche,Indemne,Conducteur
6552,1,100.0,Masculin,Avant gauche,Blessé léger,Conducteur
6553,1,9.0,Féminin,Avant gauche,Indemne,Passager
6554,1,64.0,Féminin,Avant gauche,Indemne,Passager
6555,1,89.0,Féminin,Avant gauche,Tué,Conducteur
6556,1,24.0,Masculin,Avant gauche,Tué,Passager
6557,1,96.0,Masculin,Avant gauche,Indemne,Conducteur
6558,1,75.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
6559,1,65.0,Féminin,Unknown,Blessé léger,Unknown
6560,1,95.0,Féminin,Arrière gauche,Tué,Passager
6561,1,85.0,Masculin,Arrière droit,Blessé hospitalisé,Passager
6562,1,73.0,Masculin,Arrière,Tué,Passager
6563,1,24.0,Féminin,Autre,Indemne,Passager
6564,1,39.0,Féminin,Nez à nez,Indemne,Passager
6565,1,40.0,Féminin,Autre,Blessé léger,Passager
6566,1,21.0,Féminin,Avant centre,Indemne,Passager
6567,1,62.0,Féminin,Unknown,Indemne,Piéton
6568,1,4.0,Masculin,Arrière,Indemne,Passager
6569,1,32.0,Masculin,Unknown,Blessé léger,Unknown
6570,1,87.0,Masculin,Arrière gauche,Tué,Passager
6571,1,77.0,Masculin,Arrière droit,Blessé hospitalisé,Passager
6572,1,104.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
6573,1,83.0,Féminin,Nez à nez,Blessé léger,Passager
6574,1,0.0,Féminin,Nez à nez,Blessé léger,Passager
6575,1,38.0,Féminin,Avant centre,Indemne,Passager
6576,1,51.0,Masculin,Unknown,Blessé hospitalisé,Unknown
6577,1,30.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6578,1,17.0,Masculin,Nez à nez,Blessé hospitalisé,Passager
6579,1,48.0,Féminin,Avant gauche,Tué,Passager
6580,1,58.0,Masculin,Unknown,Blessé hospitalisé,Unknown
6581,1,39.0,Masculin,Avant gauche,Indemne,Passager
6582,1,28.0,Masculin,Autre,Blessé léger,Passager
6583,1,97.0,Masculin,Avant droit,Blessé hospitalisé,Passager
6584,1,8.0,Féminin,Nez à nez,Blessé léger,Passager
6585,1,45.0,Féminin,Autre,Blessé léger,Passager
6586,1,87.0,Féminin,Unknown,Blessé hospitalisé,Unknown
6587,1,52.0,Masculin,Unknown,Blessé léger,Unknown
6588,1,15.0,Masculin,Unknown,Indemne,Unknown
6589,1,59.0,Masculin,Arrière,Blessé hospitalisé,Passager
6590,1,33.0,Masculin,Arrière,Blessé hospitalisé,Passager
6591,1,52.0,Masculin,Nez à nez,Tué,Passager
6592,1,12.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6593,1,26.0,Féminin,Autre,Blessé léger,Passager
6594,1,68.0,Masculin,Unknown,Blessé hospitalisé,Unknown
6595,1,11.0,Masculin,Avant gauche,Blessé léger,Passager
6596,1,67.0,Féminin,Avant gauche,Tué,Passager
6597,1,62.0,Masculin,Avant gauche,Indemne,Passager
6598,1,45.0,Masculin,Unknown,Blessé hospitalisé,Unknown
6599,1,69.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6600,1,1.0,Masculin,Arrière,Blessé hospitalisé,Passager
6601,1,84.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6602,1,29.0,Féminin,Arrière,Indemne,Passager
6603,1,16.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6604,1,45.0,Masculin,Arrière droit,Tué,Passager
6605,1,27.0,Féminin,Avant centre,Blessé hospitalisé,Passager
6606,1,58.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6607,1,46.0,Féminin,Avant droit,Blessé léger,Conducteur
6608,1,22.0,Féminin,Avant gauche,Indemne,Passager
6609,1,54.0,Masculin,Avant centre,Blessé hospitalisé,Passager
6610,1,54.0,Féminin,Autre,Blessé léger,Passager
6611,1,47.0,Féminin,Nez à nez,Indemne,Passager
6612,1,61.0,Masculin,Nez à nez,Indemne,Passager
6613,1,63.0,Féminin,Autre,Blessé léger,Passager
6614,1,46.0,Masculin,Autre,Blessé léger,Passager
6615,1,34.0,Féminin,Autre,Blessé hospitalisé,Passager
6616,1,40.0,Masculin,Unknown,Blessé hospitalisé,Unknown
6617,1,25.0,Masculin,Autre,Blessé hospitalisé,Passager
6618,1,39.0,Féminin,Avant centre,Blessé léger,Passager
6619,1,62.0,Masculin,Avant droit,Indemne,Conducteur
6620,1,12.0,Féminin,Arrière gauche,Tué,Passager
6621,1,85.0,Féminin,Arrière centre,Blessé léger,Passager
6622,1,55.0,Féminin,Unknown,Indemne,Piéton
6623,1,78.0,Féminin,Arrière gauche,Indemne,Passager
6624,1,27.0,Féminin,Arrière,Indemne,Passager
6625,1,109.0,Féminin,Avant droit,Blessé léger,Passager
6626,1,3.0,Féminin,Avant centre,Indemne,Passager
6627,1,80.0,Féminin,Arrière,Blessé hospitalisé,Passager
6628,1,9.0,Féminin,Nez à nez,Blessé léger,Passager
6629,1,108.0,Féminin,Avant droit,Indemne,Passager
6630,1,24.0,Féminin,Autre,Blessé hospitalisé,Passager
6631,1,72.0,Masculin,Avant gauche,Indemne,Passager
6632,1,,Masculin,Avant gauche,Indemne,Conducteur
6633,1,95.0,Féminin,Unknown,Tué,Piéton
6634,1,3.0,Féminin,Avant gauche,Blessé léger,Conducteur
6635,1,95.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
6636,1,83.0,Féminin,Unknown,Indemne,Unknown
6637,1,48.0,Masculin,Avant centre,Blessé hospitalisé,Passager
6638,1,87.0,Féminin,Nez à nez,Blessé léger,Passager
6639,1,31.0,Féminin,Avant gauche,Indemne,Passager
6640,1,92.0,Féminin,Avant gauche,Tué,Conducteur
6641,1,55.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6642,1,14.0,Masculin,Avant centre,Indemne,Passager
6643,1,75.0,Masculin,Unknown,Blessé hospitalisé,Unknown
6644,1,2.0,Masculin,Arrière gauche,Tué,Passager
6645,1,66.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6646,1,71.0,Féminin,Avant gauche,Blessé léger,Passager
6647,1,69.0,Masculin,Arrière gauche,Blessé léger,Passager
6648,1,32.0,Masculin,Arrière centre,Tué,Passager
6649,1,35.0,Féminin,Unknown,Blessé hospitalisé,Unknown
6650,1,38.0,Masculin,Avant centre,Tué,Passager
6651,1,50.0,Féminin,Unknown,Blessé léger,Unknown
6652,1,74.0,Masculin,Avant droit,Indemne,Conducteur
6653,1,33.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6654,1,37.0,Masculin,Avant droit,Blessé hospitalisé,Conducteur
6655,1,9.0,Masculin,Nez à nez,Indemne,Passager
6656,1,49.0,Féminin,Avant gauche,Tué,Passager
6657,1,23.0,Féminin,Arrière centre,Tué,Passager
6658,1,80.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6659,1,42.0,Masculin,Avant gauche,Indemne,Passager
6660,1,13.0,Masculin,Autre,Blessé hospitalisé,Passager
6661,1,66.0,Féminin,Avant droit,Blessé léger,Conducteur
6662,1,88.0,Féminin,Arrière gauche,Blessé hospitalisé,Passager
6663,1,89.0,Féminin,Arrière,Blessé léger,Passager
6664,1,45.0,Féminin,Arrière gauche,Tué,Passager
6665,1,35.0,Féminin,Arrière,Indemne,Passager
6666,1,39.0,Féminin,Arrière,Blessé léger,Passager
6667,1,84.0,Féminin,Arrière,Blessé léger,Passager
6668,1,9.0,Masculin,Unknown,Tué,Piéton
6669,1,83.0,Féminin,Avant centre,Blessé léger,Passager
6670,1,79.0,Masculin,Avant gauche,Blessé léger,Passager
6671,1,51.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6672,1,82.0,Masculin,Arrière centre,Blessé hospitalisé,Passager
6673,1,69.0,Féminin,Arrière centre,Blessé hospitalisé,Passager
6674,1,76.0,Féminin,Arrière centre,Blessé hospitalisé,Passager
6675,1,54.0,Féminin,Arrière droit,Tué,Passager
6676,1,9.0,Féminin,Autre,Indemne,Passager
6677,1,9.0,Masculin,Autre,Indemne,Passager
6678,1,9.0,Féminin,Nez à nez,Indemne,Passager
6679,1,3.0,Masculin,Autre,Blessé léger,Passager
6680,1,7.0,Masculin,Autre,Indemne,Passager
6681,1,6.0,Féminin,Autre,Indemne,Passager
6682,1,10.0,Féminin,Nez à nez,Blessé hospitalisé,Passager
6683,1,71.0,Masculin,Unknown,Blessé hospitalisé,Unknown
6684,1,60.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6685,1,67.0,Masculin,Unknown,Indemne,Piéton
6686,1,5.0,Masculin,Nez à nez,Blessé léger,Passager
6687,1,96.0,Féminin,Unknown,Tué,Piéton
6688,1,53.0,Masculin,Arrière droit,Tué,Passager
6689,1,51.0,Féminin,Arrière gauche,Tué,Passager
6690,1,76.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
6691,1,89.0,Masculin,Arrière gauche,Tué,Passager
6692,1,37.0,Masculin,Arrière centre,Tué,Passager
6693,1,37.0,Féminin,Arrière,Indemne,Passager
6694,1,64.0,Masculin,Arrière centre,Indemne,Passager
6695,1,61.0,Féminin,Arrière centre,Indemne,Passager
6696,1,56.0,Féminin,Arrière droit,Tué,Passager
6697,1,1.0,Masculin,Unknown,Blessé léger,Unknown
6698,1,6.0,Masculin,Avant gauche,Indemne,Passager
6699,1,108.0,Masculin,Avant gauche,Indemne,Conducteur
6700,1,64.0,Masculin,Arrière gauche,Indemne,Passager
6701,1,24.0,Masculin,Nez à nez,Blessé léger,Passager
6702,1,109.0,Féminin,Avant droit,Blessé hospitalisé,Passager
6703,1,85.0,Féminin,Arrière gauche,Indemne,Passager
6704,1,38.0,Masculin,Arrière,Indemne,Passager
6705,1,80.0,Masculin,Arrière centre,Indemne,Passager
6706,1,79.0,Féminin,Arrière centre,Indemne,Passager
6707,1,44.0,Féminin,Arrière,Blessé hospitalisé,Passager
6708,1,51.0,Masculin,Arrière,Blessé léger,Passager
6709,1,83.0,Masculin,Nez à nez,Blessé hospitalisé,Passager
6710,1,83.0,Féminin,Avant gauche,Indemne,Passager
6711,1,18.0,Masculin,Avant droit,Blessé léger,Conducteur
6712,1,72.0,Masculin,Avant droit,Blessé léger,Conducteur
6713,1,47.0,Masculin,Avant centre,Blessé hospitalisé,Passager
6714,1,7.0,Masculin,Avant gauche,Indemne,Passager
6715,1,,Féminin,Avant gauche,Indemne,Conducteur
6716,1,80.0,Féminin,Arrière,Blessé léger,Passager
6717,1,21.0,Masculin,Arrière,Tué,Passager
6718,1,3.0,Féminin,Nez à nez,Indemne,Passager
6719,1,11.0,Masculin,Avant gauche,Indemne,Passager
6720,1,35.0,Masculin,Arrière,Blessé hospitalisé,Passager
6721,1,42.0,Masculin,Avant gauche,Tué,Passager
6722,1,35.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6723,1,58.0,Féminin,Autre,Indemne,Passager
6724,1,25.0,Masculin,Arrière,Tué,Passager
6725,1,,Masculin,Avant gauche,Blessé léger,Conducteur
6726,1,26.0,Masculin,Avant gauche,Tué,Passager
6727,1,55.0,Féminin,Arrière gauche,Tué,Passager
6728,1,71.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6729,1,48.0,Féminin,Nez à nez,Blessé hospitalisé,Passager
6730,1,0.0,Masculin,Nez à nez,Blessé léger,Passager
6731,1,72.0,Féminin,Arrière centre,Blessé léger,Passager
6732,1,5.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6733,1,44.0,Féminin,Nez à nez,Indemne,Passager
6734,1,74.0,Masculin,Arrière gauche,Blessé léger,Passager
6735,1,78.0,Féminin,Arrière centre,Tué,Passager
6736,1,80.0,Masculin,Arrière droit,Indemne,Passager
6737,1,96.0,Féminin,Arrière gauche,Blessé hospitalisé,Passager
6738,1,60.0,Masculin,Unknown,Tué,Unknown
6739,1,0.0,Féminin,Unknown,Tué,Piéton
6740,1,19.0,Masculin,Unknown,Blessé hospitalisé,Unknown
6741,1,5.0,Féminin,Autre,Blessé hospitalisé,Passager
6742,1,29.0,Masculin,Autre,Blessé léger,Passager
6743,1,10.0,Féminin,Arrière,Blessé hospitalisé,Passager
6744,1,25.0,Féminin,Arrière gauche,Tué,Passager
6745,1,,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
6746,1,24.0,Féminin,Avant centre,Blessé léger,Passager
6747,1,54.0,Masculin,Avant gauche,Blessé léger,Passager
6748,1,89.0,Masculin,Avant droit,Indemne,Passager
6749,1,24.0,Masculin,Avant droit,Blessé léger,Conducteur
6750,1,71.0,Féminin,Unknown,Tué,Unknown
6751,1,109.0,Masculin,Avant droit,Blessé hospitalisé,Passager
6752,1,59.0,Féminin,Arrière droit,Tué,Passager
6753,1,66.0,Masculin,Arrière,Blessé hospitalisé,Passager
6754,1,2.0,Masculin,Avant gauche,Blessé léger,Conducteur
6755,1,17.0,Masculin,Avant droit,Indemne,Conducteur
6756,1,61.0,Masculin,Avant centre,Blessé léger,Passager
6757,1,78.0,Masculin,Arrière gauche,Indemne,Passager
6758,1,48.0,Masculin,Avant droit,Blessé hospitalisé,Conducteur
6759,1,29.0,Masculin,Avant droit,Blessé léger,Conducteur
6760,1,27.0,Masculin,Avant droit,Blessé hospitalisé,Conducteur
6761,1,109.0,Masculin,Autre,Indemne,Passager
6762,1,109.0,Masculin,Nez à nez,Indemne,Passager
6763,1,109.0,Féminin,Arrière,Indemne,Passager
6764,1,109.0,Féminin,Arrière droit,Indemne,Passager
6765,1,109.0,Masculin,Arrière gauche,Blessé léger,Passager
6766,1,53.0,Féminin,Arrière,Blessé hospitalisé,Passager
6767,1,66.0,Masculin,Nez à nez,Indemne,Passager
6768,1,22.0,Masculin,Avant droit,Blessé hospitalisé,Conducteur
6769,1,108.0,Masculin,Unknown,Blessé léger,Piéton
6770,1,44.0,Masculin,Avant droit,Blessé léger,Conducteur
6771,1,14.0,Féminin,Avant gauche,Indemne,Passager
6772,1,29.0,Féminin,Autre,Blessé hospitalisé,Passager
6773,1,33.0,Féminin,Autre,Indemne,Passager
6774,1,13.0,Masculin,Avant centre,Blessé léger,Passager
6775,1,65.0,Masculin,Unknown,Blessé léger,Unknown
6776,1,20.0,Féminin,Unknown,Indemne,Unknown
6777,1,87.0,Féminin,Avant gauche,Blessé léger,Passager
6778,1,10.0,Masculin,Avant droit,Tué,Passager
6779,1,52.0,Masculin,Arrière,Blessé léger,Passager
6780,1,39.0,Féminin,Nez à nez,Blessé hospitalisé,Passager
6781,1,60.0,Masculin,Nez à nez,Blessé léger,Passager
6782,1,29.0,Féminin,Avant centre,Blessé léger,Passager
6783,1,72.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
6784,1,30.0,Masculin,Avant droit,Blessé léger,Conducteur
6785,1,15.0,Féminin,Autre,Blessé léger,Passager
6786,1,12.0,Masculin,Autre,Blessé léger,Passager
6787,1,13.0,Féminin,Avant centre,Blessé léger,Passager
6788,1,31.0,Féminin,Autre,Blessé léger,Passager
6789,1,,Féminin,Avant gauche,Blessé léger,Conducteur
6790,1,101.0,Féminin,Arrière droit,Indemne,Passager
6791,1,63.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
6792,1,12.0,Masculin,Arrière droit,Tué,Passager
6793,1,89.0,Masculin,Arrière gauche,Indemne,Passager
6794,1,29.0,Féminin,Avant droit,Blessé hospitalisé,Conducteur
6795,1,37.0,Masculin,Avant droit,Blessé léger,Conducteur
6796,1,0.0,Féminin,Avant centre,Indemne,Passager
6797,1,109.0,Masculin,Arrière,Indemne,Passager
6798,1,109.0,Féminin,Arrière centre,Indemne,Passager
6799,1,46.0,Masculin,Nez à nez,Blessé léger,Passager
6800,1,73.0,Féminin,Autre,Blessé hospitalisé,Passager
6801,1,,Masculin,Arrière gauche,Blessé hospitalisé,Passager
6802,1,109.0,Féminin,Avant droit,Indemne,Passager
6803,1,59.0,Féminin,Avant droit,Indemne,Conducteur
6804,1,37.0,Masculin,Unknown,Blessé hospitalisé,Unknown
6805,1,,Féminin,Avant droit,Blessé léger,Passager
6806,1,91.0,Féminin,Autre,Blessé léger,Passager
6807,1,85.0,Masculin,Arrière centre,Blessé léger,Passager
6808,1,96.0,Masculin,Unknown,Tué,Piéton
