id_vehicule,id_pays,type_vehicule,manoeuvre,nb_occupants,motorisation
2641,826,Bus or coach (17+ passenger seats),Turning left,9,Unknown
2642,826,Unknown,Turning right,,Heavy oil
2643,826,Car,Unknown,3,Petrol
2644,826,Goods vehicle over 7.5t,Waiting to go ahead,0,Gas
2645,826,Van/Goods vehicle 3.5t and under,Reversing,2,Heavy oil
2646,826,Agricultural vehicle,Going ahead,0,Gas diesel
2647,826,Motorcycle 50cc and under,Unknown,4,Petrol
2648,826,Motorcycle 125cc and under,Slowing or stopping,,Petrol
2649,826,Car,Slowing or stopping,,Electric
2650,826,Van/Goods vehicle 3.5t and under,Moving off,4,Petrol
2651,826,Goods vehicle over 7.5t,Changing lane to right,1,Petrol
2652,826,Pedal cycle,U-turn,0,Petrol
2653,826,Unknown,Going ahead,0,Hybrid electric
2654,826,Car,Turning left,3,Hybrid electric
2655,826,Car,Waiting to turn right,5,Unknown
2656,826,Motorcycle 125cc and under,Moving off,9,Petrol
2657,826,Van/Goods vehicle 3.5t and under,Turning left,0,Gas
2658,826,Van/Goods vehicle 3.5t and under,Overtaking moving vehicle on offside,3,Heavy oil
2659,826,Goods vehicle over 7.5t,Reversing,9,Heavy oil
2660,826,Motorcycle over 500cc,Turning left,4,Petrol
2661,826,Van/Goods vehicle 3.5t and under,Going ahead,0,Hybrid electric
2662,826,Other vehicle,Going ahead,9,Heavy oil
2663,826,Goods vehicle - unknown weight,Turning right,9,Unknown
2664,826,Motorcycle 50cc and under,Turning right,5,Petrol
2665,826,Unknown,Moving off,1,Petrol
2666,826,Unknown,Moving off,5,Heavy oil
2667,826,Van/Goods vehicle 3.5t and under,Going ahead,5,Gas
2668,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to left,5,Heavy oil
2669,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,5,Petrol
2670,826,Other vehicle,Reversing,1,Petrol
2671,826,Goods vehicle over 7.5t,Changing lane to left,5,Heavy oil
2672,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking static vehicle on offside,4,Heavy oil
2673,826,Other vehicle,Overtaking moving vehicle on offside,3,Unknown
2674,826,Car,Overtaking on nearside,4,Petrol
2675,826,Car,Parked,1,Petrol
2676,826,Motorcycle 50cc and under,Unknown,3,Petrol
2677,826,Goods vehicle over 3.5t and up to 7.5t,Waiting to turn right,5,Unknown
2678,826,Taxi/Private hire car,U-turn,0,Electric diesel
2679,826,Car,Going ahead,0,Gas diesel
2680,826,Car,Going ahead,3,Gas/Bi-fuel
2681,826,Goods vehicle over 3.5t and up to 7.5t,Unknown,4,Heavy oil
2682,826,Goods vehicle over 7.5t,Changing lane to left,1,Gas
2683,826,Agricultural vehicle,Unknown,,Heavy oil
2684,826,Car,Going ahead,,Electric
2685,826,Unknown,Waiting to turn left,2,Petrol
2686,826,Other vehicle,Overtaking on nearside,1,Heavy oil
2687,826,Van/Goods vehicle 3.5t and under,Turning right,2,Petrol
2688,826,Unknown,Waiting to go ahead,2,Petrol
2689,826,Taxi/Private hire car,U-turn,0,Gas/Bi-fuel
2690,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to left,9,Heavy oil
2691,826,Van/Goods vehicle 3.5t and under,Turning right,3,Heavy oil
2692,826,Mobility scooter,Changing lane to right,0,Electric
2693,826,Taxi/Private hire car,U-turn,,Heavy oil
2694,826,Van/Goods vehicle 3.5t and under,Slowing or stopping,2,Unknown
2695,826,Motorcycle over 500cc,Unknown,4,Petrol
2696,826,Motorcycle - unknown cc,Turning right,0,Electric
2697,826,Bus or coach (17+ passenger seats),Reversing,1,Heavy oil
2698,826,Car,Moving off,0,Gas
2699,826,Car,Slowing or stopping,5,Hybrid electric
2700,826,Van/Goods vehicle 3.5t and under,Changing lane to left,0,Gas/Bi-fuel
2701,826,Car,Changing lane to left,3,Petrol
2702,826,Bus or coach (17+ passenger seats),Turning left,9,Heavy oil
2703,826,Motorcycle over 500cc,Unknown,,Unknown
2704,826,Goods vehicle over 3.5t and up to 7.5t,Parked,,Heavy oil
2705,826,Goods vehicle over 7.5t,Changing lane to right,0,Petrol
2706,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,3,Heavy oil
2707,826,Other vehicle,Going ahead,4,Electric
2708,826,Unknown,Turning left,2,Petrol
2709,826,Agricultural vehicle,Overtaking static vehicle on offside,5,Heavy oil
2710,826,Other vehicle,Parked,3,Petrol
2711,826,Unknown,Overtaking moving vehicle on offside,0,Gas
2712,826,Unknown,Overtaking static vehicle on offside,,Heavy oil
2713,826,Other vehicle,Moving off,0,Petrol/Gas hybrid
2714,826,Goods vehicle over 7.5t,Parked,9,Unknown
2715,826,Other vehicle,Overtaking static vehicle on offside,0,Electric
2716,826,Car,Going ahead,4,Gas/Bi-fuel
2717,826,Motorcycle over 500cc,Slowing or stopping,0,Petrol/Gas hybrid
2718,826,Motorcycle 50cc and under,Overtaking moving vehicle on offside,9,Petrol
2719,826,Goods vehicle over 7.5t,Parked,5,Unknown
2720,826,Car,Waiting to turn right,0,Gas
2721,826,Other vehicle,Overtaking on nearside,0,Electric
2722,826,Unknown,Overtaking moving vehicle on offside,2,Heavy oil
2723,826,Unknown,U-turn,,Petrol
2724,826,Goods vehicle over 7.5t,Waiting to turn right,0,Petrol
2725,826,Car,Overtaking on nearside,5,Petrol
2726,826,Goods vehicle over 7.5t,Moving off,0,Petrol
2727,826,Unknown,U-turn,0,Gas
2728,826,Van/Goods vehicle 3.5t and under,Changing lane to left,4,Petrol
2729,826,Motorcycle 50cc and under,Slowing or stopping,0,Heavy oil
2730,826,Other vehicle,Parked,0,Gas
2731,826,Other vehicle,Going ahead,4,Steam
2732,826,Car,Overtaking moving vehicle on offside,2,Petrol
2733,826,Goods vehicle over 7.5t,Waiting to go ahead,1,Petrol
2734,826,Other vehicle,Parked,0,Steam
2735,826,Unknown,Changing lane to right,0,Electric
2736,826,Unknown,Overtaking on nearside,0,Petrol/Gas hybrid
2737,826,Car,Moving off,2,Petrol
2738,826,Goods vehicle over 7.5t,Parked,1,Petrol
2739,826,Goods vehicle over 7.5t,Overtaking moving vehicle on offside,2,Heavy oil
2740,826,Unknown,Waiting to go ahead,0,Steam
2741,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to left,0,Petrol
2742,826,Van/Goods vehicle 3.5t and under,Parked,,Petrol
2743,826,Unknown,Turning right,0,Hybrid electric
2744,826,Van/Goods vehicle 3.5t and under,Turning right,3,Petrol
2745,826,Other vehicle,U-turn,3,Unknown
2746,826,Bus or coach (17+ passenger seats),Going ahead,0,Steam
2747,826,Bus or coach (17+ passenger seats),Moving off,0,Steam
2748,826,Other vehicle,U-turn,4,Heavy oil
2749,826,Bus or coach (17+ passenger seats),Waiting to go ahead,5,Heavy oil
2750,826,Bus or coach (17+ passenger seats),Overtaking moving vehicle on offside,0,Electric
2751,826,Motorcycle over 500cc,Changing lane to right,0,Heavy oil
2752,826,Motorcycle 50cc and under,Overtaking static vehicle on offside,3,Petrol
2753,826,Taxi/Private hire car,Overtaking on nearside,,Petrol
2754,826,Car,Turning right,2,Heavy oil
2755,826,Goods vehicle over 7.5t,Moving off,3,Heavy oil
2756,826,Other vehicle,Slowing or stopping,3,Petrol
2757,826,Car,Reversing,,Electric
2758,826,Taxi/Private hire car,Overtaking on nearside,0,Gas/Bi-fuel
2759,826,Goods vehicle - unknown weight,Turning right,4,Heavy oil
2760,826,Goods vehicle - unknown weight,Unknown,9,Heavy oil
2761,826,Motorcycle over 125cc and up to 500cc,Changing lane to left,,Petrol
2762,826,Goods vehicle over 3.5t and up to 7.5t,Slowing or stopping,2,Heavy oil
2763,826,Goods vehicle - unknown weight,Changing lane to left,1,Heavy oil
2764,826,Other vehicle,Reversing,1,Heavy oil
2765,826,Car,Overtaking on nearside,9,Hybrid electric
2766,826,Goods vehicle - unknown weight,Waiting to turn right,0,Heavy oil
2767,826,Car,Changing lane to left,9,Gas/Bi-fuel
2768,826,Other vehicle,Parked,3,Heavy oil
2769,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking static vehicle on offside,2,Unknown
2770,826,Ridden horse,Overtaking on nearside,0,Unknown
2771,826,Taxi/Private hire car,Overtaking static vehicle on offside,0,Electric
2772,826,Motorcycle over 500cc,Slowing or stopping,0,Heavy oil
2773,826,Car,Changing lane to left,,Heavy oil
2774,826,Electric motorcycle,Slowing or stopping,0,Petrol
2775,826,Bus or coach (17+ passenger seats),Parked,9,Heavy oil
2776,826,Motorcycle over 125cc and up to 500cc,Turning right,4,Petrol
2777,826,Car,U-turn,,Heavy oil
2778,826,Bus or coach (17+ passenger seats),Moving off,3,Heavy oil
2779,826,Goods vehicle over 3.5t and up to 7.5t,Moving off,9,Heavy oil
2780,826,Motorcycle over 125cc and up to 500cc,Unknown,,Unknown
2781,826,Taxi/Private hire car,Waiting to go ahead,0,Petrol/Gas hybrid
2782,826,Car,Changing lane to left,,Petrol
2783,826,Van/Goods vehicle 3.5t and under,Moving off,0,Hybrid electric
2784,826,Goods vehicle over 7.5t,Waiting to turn right,5,Heavy oil
2785,826,Goods vehicle over 7.5t,Overtaking on nearside,2,Unknown
2786,826,Goods vehicle over 7.5t,Going ahead,9,Unknown
2787,826,Other vehicle,Going ahead,3,Petrol
2788,826,Taxi/Private hire car,Waiting to go ahead,9,Electric
2789,826,Van/Goods vehicle 3.5t and under,Turning left,1,Heavy oil
2790,826,Other vehicle,Moving off,4,Petrol
2791,826,Pedal cycle,Going ahead,0,Heavy oil
2792,826,Car,Overtaking on nearside,0,Petrol/Gas hybrid
2793,826,Motorcycle 125cc and under,Slowing or stopping,0,Heavy oil
2794,826,Other vehicle,Overtaking on nearside,4,Heavy oil
2795,826,Goods vehicle over 3.5t and up to 7.5t,Going ahead,1,Petrol
2796,826,Motorcycle 125cc and under,Turning left,9,Petrol
2797,826,Goods vehicle - unknown weight,Turning right,1,Heavy oil
2798,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking moving vehicle on offside,4,Heavy oil
2799,826,Motorcycle 125cc and under,Overtaking on nearside,3,Petrol
2800,826,Taxi/Private hire car,Parked,9,Unknown
2801,826,Unknown,Turning right,9,Unknown
2802,826,Motorcycle 125cc and under,Going ahead,1,Unknown
2803,826,Motorcycle over 500cc,Turning left,0,Heavy oil
2804,826,Goods vehicle over 7.5t,Slowing or stopping,0,Petrol
2805,826,Minibus (8-16 passenger seats),Parked,9,Electric
2806,826,Goods vehicle over 3.5t and up to 7.5t,Unknown,0,Electric
2807,826,Car,Turning right,2,Petrol
2808,826,Goods vehicle over 7.5t,Parked,,Unknown
2809,826,Car,Parked,3,Gas/Bi-fuel
2810,826,Van/Goods vehicle 3.5t and under,Overtaking on nearside,3,Heavy oil
2811,826,Goods vehicle over 3.5t and up to 7.5t,Waiting to turn right,4,Heavy oil
2812,826,Goods vehicle over 3.5t and up to 7.5t,Moving off,0,Gas/Bi-fuel
2813,826,Motorcycle over 125cc and up to 500cc,Waiting to go ahead,9,Petrol
2814,826,Taxi/Private hire car,Overtaking static vehicle on offside,,Unknown
2815,826,Motorcycle over 500cc,Going ahead,9,Unknown
2816,826,Electric motorcycle,Overtaking moving vehicle on offside,,Unknown
2817,826,Motorcycle 50cc and under,Overtaking on nearside,0,Heavy oil
2818,826,Motorcycle 125cc and under,Turning right,0,Gas
2819,826,Van/Goods vehicle 3.5t and under,Slowing or stopping,0,Petrol/Gas hybrid
2820,826,Taxi/Private hire car,Waiting to turn right,,Electric diesel
2821,826,Goods vehicle - unknown weight,Changing lane to left,4,Unknown
2822,826,Car,Overtaking on nearside,3,Unknown
2823,826,Goods vehicle over 7.5t,Reversing,4,Unknown
2824,826,Tram,Moving off,,Unknown
2825,826,Van/Goods vehicle 3.5t and under,Reversing,3,Unknown
2826,826,Taxi/Private hire car,Slowing or stopping,9,Unknown
2827,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,,Unknown
2828,826,Other vehicle,Overtaking moving vehicle on offside,2,Unknown
2829,826,Minibus (8-16 passenger seats),Changing lane to left,0,Petrol
2830,826,Electric motorcycle,Overtaking on nearside,0,Electric
2831,826,Car,Waiting to turn left,9,Electric
2832,826,Taxi/Private hire car,Unknown,4,Unknown
2833,826,Other vehicle,Turning right,4,Petrol
2834,826,Electric motorcycle,Waiting to go ahead,0,Petrol
2835,826,Motorcycle 125cc and under,Turning left,5,Petrol
2836,826,Unknown,Turning right,2,Petrol
2837,826,Other vehicle,Slowing or stopping,3,Unknown
2838,826,Bus or coach (17+ passenger seats),Turning right,5,Unknown
2839,826,Bus or coach (17+ passenger seats),Waiting to turn right,4,Unknown
2840,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to right,2,Unknown
2841,826,Other vehicle,Moving off,2,Unknown
2842,826,Motorcycle 125cc and under,Parked,,Petrol
2843,826,Electric motorcycle,Waiting to turn right,0,Petrol
2844,826,Taxi/Private hire car,Turning left,0,Gas/Bi-fuel
2845,826,Agricultural vehicle,Overtaking on nearside,5,Unknown
2846,826,Pedal cycle,Slowing or stopping,5,Unknown
2847,826,Pedal cycle,Parked,,Unknown
2848,826,Van/Goods vehicle 3.5t and under,Changing lane to right,,Unknown
2849,826,Other vehicle,Overtaking static vehicle on offside,3,Unknown
2850,826,Other vehicle,Slowing or stopping,1,Heavy oil
2851,826,Car,Waiting to turn right,1,Petrol
2852,826,Bus or coach (17+ passenger seats),Changing lane to right,5,Unknown
2853,826,Car,Overtaking moving vehicle on offside,9,Hybrid electric
2854,826,Motorcycle 125cc and under,Turning right,3,Petrol
2855,826,Van/Goods vehicle 3.5t and under,Parked,3,Petrol
2856,826,Other vehicle,Waiting to turn left,5,Heavy oil
2857,826,Car,Turning left,0,Gas diesel
2858,826,Motorcycle 125cc and under,Waiting to turn right,0,Electric
2859,826,Taxi/Private hire car,Parked,5,Electric
2860,826,Motorcycle 50cc and under,Changing lane to right,0,Heavy oil
2861,826,Motorcycle over 125cc and up to 500cc,Waiting to go ahead,0,Electric
2862,826,Van/Goods vehicle 3.5t and under,Going ahead,0,Electric diesel
2863,826,Goods vehicle over 7.5t,Waiting to turn right,4,Unknown
2864,826,Taxi/Private hire car,Going ahead,3,Unknown
2865,826,Motorcycle 125cc and under,Moving off,0,Heavy oil
2866,826,Motorcycle over 500cc,Overtaking moving vehicle on offside,,Petrol
2867,826,Goods vehicle - unknown weight,Turning right,5,Unknown
2868,826,Car,Moving off,,Electric
2869,826,Van/Goods vehicle 3.5t and under,U-turn,5,Unknown
2870,826,Unknown,Overtaking static vehicle on offside,0,Gas
2871,826,Car,Overtaking static vehicle on offside,0,Gas
2872,826,Car,Overtaking static vehicle on offside,3,Petrol
2873,826,Agricultural vehicle,Turning left,5,Unknown
2874,826,Car,Parked,0,Gas
2875,826,Other vehicle,Unknown,3,Heavy oil
2876,826,Goods vehicle - unknown weight,U-turn,1,Heavy oil
2877,826,Taxi/Private hire car,Parked,9,Hybrid electric
2878,826,Goods vehicle over 7.5t,Changing lane to left,5,Unknown
2879,826,Car,U-turn,5,Unknown
2880,826,Bus or coach (17+ passenger seats),Parked,1,Unknown
2881,826,Car,Changing lane to left,5,Petrol
2882,826,Van/Goods vehicle 3.5t and under,Waiting to turn left,,Unknown
2883,826,Pedal cycle,Going ahead,1,Unknown
2884,826,Van/Goods vehicle 3.5t and under,Waiting to turn right,3,Unknown
2885,826,Minibus (8-16 passenger seats),Overtaking moving vehicle on offside,4,Heavy oil
2886,826,Minibus (8-16 passenger seats),Moving off,4,Heavy oil
2887,826,Car,Overtaking moving vehicle on offside,1,Heavy oil
2888,826,Motorcycle - unknown cc,Turning left,,Unknown
2889,826,Minibus (8-16 passenger seats),Changing lane to left,,Unknown
2890,826,Pedal cycle,Waiting to turn right,0,Petrol
2891,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to right,3,Unknown
2892,826,Minibus (8-16 passenger seats),Turning right,5,Unknown
2893,826,Goods vehicle - unknown weight,Changing lane to right,0,Petrol
2894,826,Tram,Overtaking moving vehicle on offside,0,Unknown
2895,826,Car,Parked,0,New fuel technology
2896,826,Motorcycle over 125cc and up to 500cc,Overtaking moving vehicle on offside,5,Petrol
2897,826,Motorcycle 125cc and under,Reversing,,Petrol
2898,826,Car,Overtaking on nearside,3,Heavy oil
2899,826,Agricultural vehicle,Reversing,5,Unknown
2900,826,Taxi/Private hire car,Going ahead,4,Unknown
2901,826,Goods vehicle over 7.5t,Turning right,1,Petrol
2902,826,Other vehicle,Waiting to go ahead,3,Unknown
2903,826,Pedal cycle,Reversing,3,Unknown
2904,826,Goods vehicle over 7.5t,Unknown,2,Heavy oil
2905,826,Van/Goods vehicle 3.5t and under,Unknown,9,Petrol
2906,826,Minibus (8-16 passenger seats),Waiting to go ahead,4,Unknown
2907,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking on nearside,3,Unknown
2908,826,Goods vehicle over 3.5t and up to 7.5t,Turning right,2,Unknown
2909,826,Electric motorcycle,Turning right,0,Electric
2910,826,Electric motorcycle,Waiting to go ahead,0,Electric
2911,826,Unknown,Changing lane to left,5,Unknown
2912,826,Other vehicle,Changing lane to left,,Unknown
2913,826,Unknown,U-turn,,Unknown
2914,826,Other vehicle,Moving off,3,Unknown
2915,826,Goods vehicle - unknown weight,Waiting to turn right,1,Unknown
2916,826,Goods vehicle - unknown weight,Going ahead,5,Heavy oil
2917,826,Other vehicle,Overtaking static vehicle on offside,0,Gas diesel
2918,826,Taxi/Private hire car,Slowing or stopping,9,Hybrid electric
2919,826,Taxi/Private hire car,Going ahead,5,Hybrid electric
2920,826,Bus or coach (17+ passenger seats),Waiting to go ahead,,Unknown
2921,826,Taxi/Private hire car,Going ahead,5,Unknown
2922,826,Motorcycle 125cc and under,Overtaking moving vehicle on offside,5,Petrol
2923,826,Motorcycle over 125cc and up to 500cc,Turning right,0,Electric
2924,826,Motorcycle 125cc and under,Turning left,0,Electric
2925,826,Tram,Slowing or stopping,1,Unknown
2926,826,Agricultural vehicle,Waiting to go ahead,5,Unknown
2927,826,Motorcycle 125cc and under,Waiting to turn right,0,Heavy oil
2928,826,Ridden horse,Waiting to turn left,0,Unknown
2929,826,Ridden horse,Changing lane to right,0,Unknown
2930,826,Motorcycle 50cc and under,Slowing or stopping,4,Unknown
2931,826,Car,Going ahead,5,Electric
2932,826,Taxi/Private hire car,Waiting to turn left,0,Gas/Bi-fuel
2933,826,Van/Goods vehicle 3.5t and under,Reversing,1,Heavy oil
2934,826,Motorcycle 125cc and under,Unknown,0,Hybrid electric
2935,826,Goods vehicle over 7.5t,Going ahead,0,Petrol/Gas hybrid
2936,826,Motorcycle over 500cc,Slowing or stopping,4,Petrol
2937,826,Van/Goods vehicle 3.5t and under,Turning right,2,Unknown
2938,826,Bus or coach (17+ passenger seats),U-turn,0,Petrol
2939,826,Motorcycle 50cc and under,Turning right,0,Gas
2940,826,Goods vehicle over 3.5t and up to 7.5t,Moving off,9,Unknown
2941,826,Car,U-turn,4,Petrol
2942,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,2,Heavy oil
2943,826,Motorcycle 50cc and under,Turning right,5,Unknown
2944,826,Unknown,Unknown,3,Unknown
2945,826,Van/Goods vehicle 3.5t and under,Slowing or stopping,3,Unknown
2946,826,Motorcycle 50cc and under,Turning right,,Unknown
2947,826,Van/Goods vehicle 3.5t and under,Unknown,5,Unknown
2948,826,Goods vehicle - unknown weight,Overtaking static vehicle on offside,1,Unknown
2949,826,Motorcycle 50cc and under,Turning right,9,Unknown
2950,826,Car,Unknown,,Gas/Bi-fuel
2951,826,Motorcycle over 500cc,Waiting to go ahead,3,Petrol
2952,826,Motorcycle 50cc and under,Overtaking moving vehicle on offside,0,Heavy oil
2953,826,Goods vehicle - unknown weight,Moving off,4,Heavy oil
2954,826,Agricultural vehicle,U-turn,4,Heavy oil
2955,826,Van/Goods vehicle 3.5t and under,Waiting to turn right,3,Petrol
2956,826,Other vehicle,Going ahead,1,Petrol
2957,826,Agricultural vehicle,Slowing or stopping,5,Petrol
2958,826,Minibus (8-16 passenger seats),Going ahead,0,Gas/Bi-fuel
2959,826,Agricultural vehicle,Turning left,0,Petrol
2960,826,Taxi/Private hire car,Waiting to turn right,,Hybrid electric
2961,826,Car,U-turn,4,Unknown
2962,826,Motorcycle 125cc and under,Going ahead,0,Gas
2963,826,Agricultural vehicle,Turning right,1,Heavy oil
2964,826,Motorcycle 50cc and under,Moving off,9,Petrol
2965,826,Minibus (8-16 passenger seats),Turning left,4,Heavy oil
2966,826,Minibus (8-16 passenger seats),Going ahead,4,Petrol
2967,826,Van/Goods vehicle 3.5t and under,Slowing or stopping,0,New fuel technology
