id_usager,id_pays,age,sexe,place_vehicule,gravite,cat_usager
4504,826,66,Male,Boarding/alighting,Serious,Passenger
4505,826,38,Female,Unknown,Fatal,Passenger
4506,826,12,Male,Front seat,Fatal,Passenger
4507,826,59,Female,Front seat,Slight,Driver or rider
4508,826,58,Female,Front seat,Slight,Driver or rider
4509,826,14,Male,Seated passenger,Serious,Passenger
4510,826,,Male,Front seat,Fatal,Passenger
4511,826,19,Female,Front seat,Slight,Driver or rider
4512,826,24,Female,Not passenger,Fatal,Passenger
4513,826,99,Unknown,Unknown,Slight,Passenger
4514,826,10,Male,Not passenger,Fatal,Passenger
4515,826,83,Male,Standing passenger,Serious,Passenger
4516,826,72,Male,Standing passenger,Fatal,Passenger
4517,826,11,Unknown,Front seat,Slight,Passenger
4518,826,43,Female,Unknown,Fatal,Passenger
4519,826,68,Male,Not passenger,Serious,Passenger
4520,826,36,Female,Not passenger,Fatal,Passenger
4521,826,97,Male,Not passenger,Serious,Driver or rider
4522,826,89,Male,Rear seat,Serious,Passenger
4523,826,9,Female,Rear seat,Slight,Driver or rider
4524,826,89,Female,Not passenger,Fatal,Passenger
4525,826,54,Female,Not passenger,Fatal,Passenger
4526,826,57,Male,Standing passenger,Serious,Passenger
4527,826,41,Female,Seated passenger,Serious,Passenger
4528,826,94,Female,Boarding/alighting,Serious,Passenger
4529,826,25,Male,Standing passenger,Serious,Passenger
4530,826,7,Female,Front seat,Fatal,Passenger
4531,826,97,Male,Not passenger,Slight,Pedestrian
4532,826,99,Unknown,Boarding/alighting,Slight,Passenger
4533,826,2,Male,Front seat,Fatal,Passenger
4534,826,44,Female,Rear seat,Fatal,Passenger
4535,826,6,Female,Rear seat,Slight,Pedestrian
4536,826,41,Female,Standing passenger,Serious,Passenger
4537,826,36,Male,Unknown,Serious,Passenger
4538,826,97,Male,Rear seat,Slight,Passenger
4539,826,64,Male,Seated passenger,Serious,Passenger
4540,826,24,Unknown,Seated passenger,Slight,Passenger
4541,826,9,Unknown,Not passenger,Slight,Passenger
4542,826,46,Female,Rear seat,Fatal,Passenger
4543,826,15,Male,Boarding/alighting,Serious,Passenger
4544,826,85,Male,Boarding/alighting,Fatal,Passenger
4545,826,84,Male,Seated passenger,Fatal,Passenger
4546,826,5,Female,Seated passenger,Serious,Passenger
4547,826,1,Male,Not passenger,Serious,Driver or rider
4548,826,93,Male,Unknown,Slight,Passenger
4549,826,91,Male,Boarding/alighting,Slight,Passenger
4550,826,0,Male,Not passenger,Fatal,Pedestrian
4551,826,96,Female,Unknown,Slight,Passenger
4552,826,77,Female,Standing passenger,Fatal,Passenger
4553,826,78,Male,Boarding/alighting,Fatal,Passenger
4554,826,7,Male,Standing passenger,Serious,Passenger
4555,826,95,Male,Rear seat,Slight,Passenger
4556,826,52,Male,Seated passenger,Serious,Passenger
4557,826,88,Female,Not passenger,Fatal,Driver or rider
4558,826,31,Male,Standing passenger,Serious,Passenger
4559,826,82,Male,Rear seat,Fatal,Passenger
4560,826,29,Unknown,Rear seat,Slight,Passenger
4561,826,94,Female,Not passenger,Serious,Passenger
4562,826,77,Male,Not passenger,Serious,Passenger
4563,826,,Male,Front seat,Slight,Driver or rider
4564,826,89,Female,Not passenger,Fatal,Driver or rider
4565,826,37,Male,Front seat,Slight,Driver or rider
4566,826,11,Unknown,Not passenger,Serious,Pedestrian
4567,826,32,Female,Rear seat,Slight,Driver or rider
4568,826,72,Male,Front seat,Slight,Driver or rider
4569,826,47,Unknown,Not passenger,Serious,Driver or rider
4570,826,87,Male,Not passenger,Serious,Passenger
4571,826,17,Unknown,Rear seat,Slight,Passenger
4572,826,23,Unknown,Not passenger,Slight,Pedestrian
4573,826,93,Male,Rear seat,Serious,Passenger
4574,826,98,Male,Front seat,Slight,Passenger
4575,826,61,Unknown,Front seat,Slight,Passenger
4576,826,55,Unknown,Not passenger,Slight,Driver or rider
4577,826,38,Male,Front seat,Slight,Driver or rider
4578,826,59,Female,Boarding/alighting,Serious,Passenger
4579,826,13,Female,Unknown,Fatal,Passenger
4580,826,58,Male,Rear seat,Fatal,Passenger
4581,826,55,Male,Rear seat,Fatal,Passenger
4582,826,64,Female,Standing passenger,Serious,Passenger
4583,826,5,Female,Not passenger,Fatal,Passenger
4584,826,,Male,Boarding/alighting,Serious,Passenger
4585,826,73,Female,Not passenger,Fatal,Passenger
4586,826,25,Unknown,Front seat,Slight,Passenger
4587,826,60,Male,Standing passenger,Serious,Passenger
4588,826,99,Male,Boarding/alighting,Slight,Passenger
4589,826,16,Male,Boarding/alighting,Serious,Passenger
4590,826,81,Male,Not passenger,Serious,Passenger
4591,826,31,Female,Standing passenger,Serious,Passenger
4592,826,18,Female,Boarding/alighting,Serious,Passenger
4593,826,52,Male,Standing passenger,Serious,Passenger
4594,826,45,Female,Boarding/alighting,Serious,Passenger
4595,826,34,Male,Seated passenger,Serious,Passenger
4596,826,71,Male,Not passenger,Serious,Passenger
4597,826,16,Female,Boarding/alighting,Serious,Passenger
4598,826,26,Female,Standing passenger,Fatal,Passenger
4599,826,55,Female,Not passenger,Fatal,Passenger
4600,826,,Male,Standing passenger,Fatal,Passenger
4601,826,20,Male,Boarding/alighting,Serious,Passenger
4602,826,78,Male,Seated passenger,Serious,Passenger
4603,826,56,Male,Standing passenger,Serious,Passenger
4604,826,32,Male,Standing passenger,Fatal,Passenger
4605,826,80,Male,Not passenger,Fatal,Passenger
4606,826,81,Female,Unknown,Fatal,Passenger
4607,826,37,Female,Unknown,Fatal,Passenger
4608,826,99,Male,Not passenger,Slight,Passenger
4609,826,14,Female,Standing passenger,Serious,Passenger
4610,826,31,Male,Seated passenger,Serious,Passenger
4611,826,80,Female,Seated passenger,Fatal,Passenger
4612,826,82,Male,Front seat,Fatal,Passenger
4613,826,11,Male,Boarding/alighting,Serious,Passenger
4614,826,29,Male,Boarding/alighting,Serious,Passenger
4615,826,13,Unknown,Front seat,Slight,Passenger
4616,826,24,Female,Boarding/alighting,Serious,Passenger
4617,826,22,Male,Rear seat,Slight,Driver or rider
4618,826,39,Female,Standing passenger,Serious,Passenger
4619,826,20,Male,Front seat,Serious,Driver or rider
4620,826,54,Male,Rear seat,Fatal,Passenger
4621,826,37,Unknown,Front seat,Slight,Passenger
4622,826,39,Female,Rear seat,Fatal,Passenger
4623,826,59,Male,Front seat,Slight,Driver or rider
4624,826,78,Female,Standing passenger,Fatal,Passenger
4625,826,56,Male,Front seat,Slight,Driver or rider
4626,826,26,Female,Front seat,Serious,Driver or rider
4627,826,38,Female,Front seat,Slight,Driver or rider
4628,826,41,Female,Unknown,Fatal,Passenger
4629,826,17,Male,Boarding/alighting,Serious,Pedestrian
4630,826,52,Female,Unknown,Fatal,Passenger
4631,826,45,Female,Rear seat,Fatal,Passenger
4632,826,48,Male,Seated passenger,Serious,Passenger
4633,826,,Unknown,Standing passenger,Slight,Passenger
4634,826,80,Unknown,Front seat,Serious,Passenger
4635,826,7,Male,Boarding/alighting,Serious,Passenger
4636,826,31,Unknown,Front seat,Slight,Passenger
4637,826,66,Male,Standing passenger,Serious,Passenger
4638,826,23,Unknown,Not passenger,Serious,Pedestrian
4639,826,76,Female,Rear seat,Serious,Driver or rider
4640,826,21,Male,Unknown,Fatal,Passenger
4641,826,39,Male,Rear seat,Fatal,Passenger
4642,826,60,Female,Boarding/alighting,Slight,Pedestrian
4643,826,91,Female,Rear seat,Fatal,Passenger
4644,826,14,Male,Boarding/alighting,Slight,Pedestrian
4645,826,37,Male,Front seat,Fatal,Driver or rider
4646,826,22,Male,Rear seat,Slight,Pedestrian
4647,826,60,Male,Not passenger,Fatal,Passenger
4648,826,61,Unknown,Not passenger,Slight,Pedestrian
4649,826,49,Unknown,Not passenger,Serious,Driver or rider
4650,826,19,Unknown,Not passenger,Serious,Passenger
4651,826,14,Female,Standing passenger,Fatal,Passenger
4652,826,48,Unknown,Front seat,Slight,Passenger
4653,826,48,Female,Standing passenger,Serious,Passenger
4654,826,24,Female,Standing passenger,Fatal,Passenger
4655,826,98,Unknown,Seated passenger,Slight,Passenger
4656,826,27,Male,Boarding/alighting,Serious,Passenger
4657,826,98,Female,Not passenger,Serious,Pedestrian
4658,826,96,Male,Not passenger,Fatal,Driver or rider
4659,826,24,Unknown,Rear seat,Slight,Passenger
4660,826,67,Male,Unknown,Fatal,Passenger
4661,826,0,Female,Standing passenger,Serious,Passenger
4662,826,93,Male,Standing passenger,Serious,Passenger
4663,826,54,Male,Not passenger,Fatal,Passenger
4664,826,97,Female,Not passenger,Fatal,Pedestrian
4665,826,93,Male,Front seat,Serious,Passenger
4666,826,90,Female,Not passenger,Fatal,Passenger
4667,826,68,Male,Standing passenger,Serious,Passenger
4668,826,74,Male,Rear seat,Fatal,Passenger
4669,826,86,Female,Unknown,Fatal,Passenger
4670,826,37,Male,Seated passenger,Fatal,Passenger
4671,826,32,Male,Front seat,Fatal,Driver or rider
4672,826,53,Female,Front seat,Slight,Driver or rider
4673,826,73,Unknown,Not passenger,Slight,Pedestrian
4674,826,20,Male,Rear seat,Slight,Driver or rider
4675,826,28,Female,Front seat,Slight,Driver or rider
4676,826,97,Male,Not passenger,Serious,Pedestrian
4677,826,48,Female,Front seat,Slight,Driver or rider
4678,826,81,Male,Rear seat,Fatal,Passenger
4679,826,73,Male,Front seat,Serious,Driver or rider
4680,826,73,Female,Front seat,Serious,Driver or rider
4681,826,40,Unknown,Not passenger,Serious,Driver or rider
4682,826,89,Male,Front seat,Slight,Driver or rider
4683,826,29,Female,Front seat,Serious,Driver or rider
4684,826,15,Unknown,Not passenger,Slight,Passenger
4685,826,58,Male,Not passenger,Fatal,Passenger
4686,826,18,Female,Standing passenger,Serious,Passenger
4687,826,74,Unknown,Boarding/alighting,Slight,Passenger
4688,826,34,Female,Not passenger,Fatal,Passenger
4689,826,49,Female,Rear seat,Fatal,Passenger
4690,826,72,Female,Not passenger,Fatal,Passenger
4691,826,70,Unknown,Not passenger,Slight,Pedestrian
4692,826,46,Unknown,Not passenger,Serious,Passenger
4693,826,5,Unknown,Not passenger,Slight,Passenger
4694,826,36,Female,Boarding/alighting,Serious,Passenger
4695,826,67,Male,Seated passenger,Serious,Passenger
4696,826,41,Male,Rear seat,Fatal,Passenger
4697,826,72,Female,Standing passenger,Fatal,Passenger
4698,826,37,Female,Not passenger,Fatal,Passenger
4699,826,53,Male,Rear seat,Fatal,Passenger
4700,826,97,Male,Front seat,Serious,Passenger
4701,826,17,Female,Boarding/alighting,Serious,Passenger
4702,826,4,Unknown,Not passenger,Slight,Pedestrian
4703,826,87,Male,Seated passenger,Serious,Passenger
4704,826,88,Female,Standing passenger,Fatal,Passenger
4705,826,39,Unknown,Not passenger,Slight,Pedestrian
4706,826,42,Female,Standing passenger,Serious,Passenger
4707,826,8,Unknown,Not passenger,Slight,Passenger
4708,826,9,Male,Standing passenger,Serious,Passenger
4709,826,36,Female,Front seat,Slight,Driver or rider
4710,826,93,Male,Rear seat,Slight,Passenger
4711,826,99,Male,Front seat,Slight,Driver or rider
4712,826,24,Male,Seated passenger,Serious,Passenger
4713,826,52,Female,Front seat,Serious,Driver or rider
4714,826,78,Female,Front seat,Serious,Driver or rider
4715,826,77,Male,Standing passenger,Serious,Passenger
4716,826,31,Female,Front seat,Slight,Driver or rider
4717,826,49,Female,Standing passenger,Serious,Passenger
4718,826,6,Male,Boarding/alighting,Serious,Passenger
4719,826,87,Male,Standing passenger,Fatal,Passenger
4720,826,1,Unknown,Unknown,Slight,Passenger
4721,826,29,Unknown,Not passenger,Slight,Pedestrian
4722,826,94,Female,Rear seat,Serious,Passenger
4723,826,97,Female,Standing passenger,Slight,Passenger
4724,826,40,Unknown,Not passenger,Slight,Passenger
4725,826,41,Female,Not passenger,Fatal,Passenger
4726,826,62,Male,Unknown,Fatal,Passenger
4727,826,92,Female,Seated passenger,Serious,Passenger
4728,826,22,Female,Boarding/alighting,Serious,Passenger
4729,826,98,Female,Unknown,Slight,Passenger
4730,826,55,Unknown,Rear seat,Slight,Passenger
4731,826,93,Female,Boarding/alighting,Slight,Passenger
4732,826,98,Male,Seated passenger,Slight,Passenger
4733,826,43,Male,Seated passenger,Serious,Passenger
4734,826,90,Male,Seated passenger,Serious,Passenger
4735,826,0,Unknown,Not passenger,Slight,Pedestrian
4736,826,91,Male,Rear seat,Slight,Passenger
4737,826,94,Female,Not passenger,Fatal,Driver or rider
4738,826,100,Female,Rear seat,Serious,Passenger
4739,826,98,Male,Not passenger,Serious,Driver or rider
4740,826,84,Male,Not passenger,Serious,Passenger
4741,826,85,Female,Unknown,Fatal,Passenger
4742,826,0,Unknown,Not passenger,Serious,Pedestrian
4743,826,24,Male,Boarding/alighting,Serious,Passenger
4744,826,29,Male,Front seat,Serious,Driver or rider
4745,826,56,Female,Front seat,Serious,Driver or rider
4746,826,3,Female,Boarding/alighting,Serious,Passenger
4747,826,51,Male,Rear seat,Fatal,Passenger
4748,826,81,Male,Seated passenger,Fatal,Passenger
4749,826,92,Male,Rear seat,Slight,Passenger
4750,826,15,Unknown,Not passenger,Slight,Driver or rider
4751,826,97,Male,Front seat,Slight,Passenger
4752,826,23,Unknown,Not passenger,Serious,Driver or rider
4753,826,93,Female,Standing passenger,Slight,Passenger
4754,826,26,Unknown,Not passenger,Slight,Passenger
4755,826,75,Male,Not passenger,Fatal,Passenger
4756,826,11,Female,Boarding/alighting,Serious,Passenger
4757,826,73,Female,Unknown,Fatal,Passenger
4758,826,58,Male,Seated passenger,Fatal,Passenger
4759,826,51,Female,Standing passenger,Serious,Passenger
4760,826,16,Male,Boarding/alighting,Fatal,Passenger
4761,826,74,Female,Seated passenger,Fatal,Passenger
4762,826,79,Male,Rear seat,Fatal,Passenger
4763,826,3,Female,Not passenger,Fatal,Driver or rider
4764,826,84,Male,Standing passenger,Serious,Passenger
4765,826,70,Female,Seated passenger,Fatal,Passenger
4766,826,82,Unknown,Not passenger,Slight,Pedestrian
4767,826,36,Male,Standing passenger,Serious,Passenger
4768,826,17,Unknown,Not passenger,Slight,Pedestrian
4769,826,3,Female,Not passenger,Fatal,Passenger
4770,826,76,Male,Boarding/alighting,Serious,Passenger
4771,826,68,Female,Standing passenger,Fatal,Passenger
4772,826,55,Male,Standing passenger,Serious,Passenger
4773,826,51,Male,Not passenger,Fatal,Passenger
4774,826,14,Male,Boarding/alighting,Serious,Passenger
4775,826,37,Female,Front seat,Slight,Driver or rider
4776,826,95,Female,Not passenger,Fatal,Pedestrian
4777,826,84,Female,Standing passenger,Fatal,Passenger
4778,826,45,Male,Unknown,Fatal,Passenger
4779,826,42,Female,Unknown,Fatal,Passenger
4780,826,17,Male,Seated passenger,Serious,Passenger
4781,826,63,Male,Rear seat,Serious,Driver or rider
4782,826,77,Male,Standing passenger,Fatal,Passenger
4783,826,,Unknown,Unknown,Serious,Passenger
4784,826,79,Male,Not passenger,Serious,Passenger
4785,826,94,Male,Boarding/alighting,Slight,Passenger
4786,826,52,Female,Seated passenger,Fatal,Passenger
4787,826,36,Female,Rear seat,Fatal,Passenger
4788,826,75,Female,Unknown,Fatal,Passenger
4789,826,33,Female,Rear seat,Fatal,Passenger
4790,826,85,Female,Standing passenger,Fatal,Passenger
4791,826,6,Female,Seated passenger,Serious,Passenger
4792,826,65,Female,Boarding/alighting,Slight,Pedestrian
4793,826,67,Male,Boarding/alighting,Slight,Driver or rider
4794,826,56,Male,Front seat,Fatal,Passenger
4795,826,23,Unknown,Not passenger,Serious,Passenger
4796,826,9,Female,Front seat,Fatal,Passenger
4797,826,55,Unknown,Not passenger,Slight,Passenger
4798,826,6,Female,Front seat,Fatal,Passenger
4799,826,42,Male,Not passenger,Fatal,Passenger
4800,826,94,Male,Seated passenger,Serious,Passenger
4801,826,94,Female,Seated passenger,Serious,Passenger
4802,826,88,Female,Boarding/alighting,Serious,Passenger
4803,826,90,Male,Unknown,Serious,Passenger
4804,826,9,Male,Front seat,Fatal,Passenger
4805,826,93,Female,Boarding/alighting,Serious,Passenger
4806,826,14,Female,Not passenger,Fatal,Passenger
4807,826,89,Female,Rear seat,Fatal,Passenger
4808,826,18,Female,Front seat,Slight,Driver or rider
4809,826,70,Male,Front seat,Slight,Driver or rider
4810,826,33,Female,Rear seat,Slight,Driver or rider
4811,826,34,Female,Rear seat,Slight,Driver or rider
4812,826,50,Male,Front seat,Fatal,Driver or rider
4813,826,40,Unknown,Rear seat,Slight,Passenger
4814,826,24,Unknown,Not passenger,Serious,Driver or rider
4815,826,44,Unknown,Rear seat,Slight,Passenger
4816,826,45,Male,Front seat,Slight,Driver or rider
4817,826,32,Male,Front seat,Serious,Driver or rider
4818,826,2,Male,Boarding/alighting,Serious,Passenger
4819,826,50,Female,Boarding/alighting,Serious,Passenger
4820,826,26,Unknown,Rear seat,Slight,Passenger
4821,826,29,Female,Boarding/alighting,Serious,Passenger
4822,826,21,Male,Boarding/alighting,Serious,Passenger
4823,826,42,Male,Rear seat,Fatal,Passenger
4824,826,22,Male,Boarding/alighting,Serious,Passenger
4825,826,5,Female,Standing passenger,Fatal,Passenger
4826,826,1,Male,Boarding/alighting,Serious,Passenger
4827,826,35,Unknown,Front seat,Serious,Passenger
4828,826,39,Female,Boarding/alighting,Serious,Passenger
4829,826,60,Unknown,Not passenger,Serious,Pedestrian
4830,826,17,Unknown,Not passenger,Serious,Pedestrian
4831,826,55,Male,Boarding/alighting,Serious,Passenger
4832,826,7,Female,Standing passenger,Serious,Passenger
4833,826,80,Male,Unknown,Fatal,Passenger
4834,826,1,Unknown,Seated passenger,Slight,Passenger
4835,826,8,Male,Boarding/alighting,Serious,Passenger
4836,826,52,Male,Seated passenger,Fatal,Passenger
4837,826,66,Male,Rear seat,Fatal,Passenger
4838,826,26,Male,Standing passenger,Fatal,Passenger
4839,826,62,Male,Boarding/alighting,Serious,Passenger
4840,826,94,Female,Not passenger,Slight,Passenger
4841,826,37,Female,Boarding/alighting,Serious,Passenger
4842,826,73,Male,Standing passenger,Fatal,Passenger
4843,826,12,Female,Not passenger,Fatal,Passenger
4844,826,25,Male,Front seat,Fatal,Driver or rider
4845,826,65,Male,Boarding/alighting,Serious,Passenger
4846,826,78,Male,Front seat,Slight,Driver or rider
4847,826,23,Male,Seated passenger,Serious,Passenger
4848,826,70,Unknown,Not passenger,Serious,Pedestrian
4849,826,16,Male,Standing passenger,Slight,Pedestrian
4850,826,41,Male,Boarding/alighting,Serious,Passenger
4851,826,10,Male,Seated passenger,Serious,Passenger
4852,826,35,Female,Unknown,Fatal,Passenger
4853,826,40,Female,Unknown,Fatal,Passenger
4854,826,5,Male,Standing passenger,Serious,Passenger
4855,826,62,Female,Not passenger,Fatal,Passenger
4856,826,72,Unknown,Front seat,Slight,Passenger
4857,826,56,Female,Rear seat,Slight,Pedestrian
4858,826,50,Male,Boarding/alighting,Serious,Passenger
4859,826,90,Female,Rear seat,Fatal,Passenger
4860,826,44,Male,Standing passenger,Serious,Passenger
4861,826,10,Female,Boarding/alighting,Serious,Passenger
4862,826,22,Unknown,Not passenger,Serious,Driver or rider
4863,826,8,Unknown,Not passenger,Serious,Pedestrian
4864,826,96,Male,Seated passenger,Fatal,Passenger
4865,826,42,Male,Seated passenger,Fatal,Passenger
4866,826,85,Male,Not passenger,Serious,Passenger
4867,826,37,Unknown,Not passenger,Slight,Pedestrian
4868,826,48,Female,Boarding/alighting,Serious,Passenger
4869,826,88,Male,Unknown,Serious,Passenger
4870,826,46,Female,Standing passenger,Serious,Passenger
4871,826,12,Female,Unknown,Fatal,Passenger
4872,826,98,Unknown,Not passenger,Slight,Pedestrian
4873,826,62,Unknown,Front seat,Slight,Passenger
4874,826,20,Unknown,Unknown,Slight,Passenger
4875,826,92,Male,Boarding/alighting,Slight,Passenger
4876,826,94,Male,Boarding/alighting,Serious,Passenger
4877,826,4,Male,Seated passenger,Serious,Passenger
4878,826,38,Male,Standing passenger,Slight,Passenger
4879,826,85,Female,Not passenger,Fatal,Passenger
4880,826,21,Male,Rear seat,Serious,Pedestrian
4881,826,89,Male,Standing passenger,Fatal,Passenger
4882,826,82,Female,Unknown,Fatal,Passenger
4883,826,1,Unknown,Not passenger,Slight,Pedestrian
4884,826,31,Unknown,Unknown,Slight,Passenger
4885,826,11,Unknown,Not passenger,Slight,Passenger
4886,826,69,Female,Rear seat,Slight,Driver or rider
4887,826,51,Unknown,Not passenger,Serious,Driver or rider
4888,826,79,Female,Seated passenger,Fatal,Passenger
4889,826,19,Female,Rear seat,Slight,Driver or rider
4890,826,57,Male,Front seat,Slight,Driver or rider
4891,826,33,Male,Front seat,Slight,Driver or rider
4892,826,52,Male,Front seat,Serious,Driver or rider
4893,826,73,Unknown,Front seat,Slight,Passenger
4894,826,67,Male,Front seat,Serious,Driver or rider
4895,826,45,Female,Front seat,Serious,Driver or rider
4896,826,41,Unknown,Not passenger,Slight,Pedestrian
4897,826,32,Unknown,Rear seat,Slight,Passenger
4898,826,8,Unknown,Front seat,Slight,Passenger
4899,826,36,Male,Front seat,Fatal,Driver or rider
4900,826,74,Male,Front seat,Slight,Driver or rider
4901,826,76,Male,Not passenger,Fatal,Passenger
4902,826,68,Unknown,Not passenger,Slight,Pedestrian
4903,826,2,Male,Not passenger,Fatal,Passenger
4904,826,33,Unknown,Not passenger,Slight,Pedestrian
4905,826,19,Unknown,Not passenger,Serious,Pedestrian
4906,826,14,Unknown,Rear seat,Slight,Passenger
4907,826,27,Unknown,Not passenger,Slight,Pedestrian
4908,826,25,Unknown,Not passenger,Slight,Pedestrian
4909,826,96,Female,Rear seat,Fatal,Passenger
4910,826,99,Male,Not passenger,Serious,Passenger
4911,826,3,Male,Boarding/alighting,Serious,Passenger
4912,826,34,Male,Standing passenger,Serious,Passenger
4913,826,0,Female,Not passenger,Serious,Driver or rider
4914,826,80,Male,Standing passenger,Serious,Passenger
4915,826,10,Unknown,Not passenger,Slight,Passenger
4916,826,99,Unknown,Standing passenger,Slight,Passenger
4917,826,90,Male,Rear seat,Serious,Passenger
4918,826,17,Male,Front seat,Serious,Driver or rider
4919,826,99,Female,Not passenger,Fatal,Pedestrian
4920,826,35,Female,Boarding/alighting,Serious,Passenger
4921,826,,Male,Rear seat,Fatal,Passenger
4922,826,49,Female,Boarding/alighting,Serious,Passenger
4923,826,30,Female,Standing passenger,Fatal,Passenger
4924,826,50,Female,Not passenger,Fatal,Passenger
4925,826,65,Female,Unknown,Fatal,Passenger
4926,826,86,Male,Standing passenger,Fatal,Passenger
4927,826,90,Unknown,Front seat,Slight,Passenger
4928,826,81,Male,Boarding/alighting,Serious,Passenger
4929,826,,Unknown,Not passenger,Fatal,Passenger
4930,826,42,Male,Boarding/alighting,Serious,Passenger
4931,826,91,Male,Front seat,Fatal,Passenger
4932,826,94,Female,Not passenger,Fatal,Passenger
4933,826,30,Unknown,Front seat,Serious,Passenger
4934,826,16,Female,Unknown,Fatal,Passenger
4935,826,96,Female,Seated passenger,Serious,Passenger
4936,826,98,Male,Standing passenger,Serious,Passenger
4937,826,100,Male,Not passenger,Serious,Driver or rider
4938,826,0,Unknown,Not passenger,Slight,Passenger
4939,826,30,Unknown,Front seat,Slight,Passenger
4940,826,57,Female,Rear seat,Slight,Driver or rider
4941,826,39,Male,Front seat,Slight,Driver or rider
4942,826,54,Male,Front seat,Slight,Driver or rider
4943,826,95,Female,Not passenger,Fatal,Driver or rider
4944,826,88,Male,Seated passenger,Fatal,Passenger
4945,826,,Female,Front seat,Slight,Driver or rider
4946,826,36,Unknown,Not passenger,Serious,Driver or rider
4947,826,75,Unknown,Not passenger,Slight,Driver or rider
4948,826,40,Male,Front seat,Slight,Driver or rider
4949,826,70,Unknown,Not passenger,Slight,Driver or rider
4950,826,34,Unknown,Front seat,Slight,Passenger
4951,826,36,Male,Front seat,Slight,Driver or rider
4952,826,59,Male,Unknown,Fatal,Passenger
4953,826,51,Unknown,Not passenger,Slight,Passenger
4954,826,61,Male,Boarding/alighting,Fatal,Passenger
4955,826,16,Unknown,Front seat,Slight,Passenger
4956,826,7,Unknown,Not passenger,Serious,Pedestrian
4957,826,19,Female,Unknown,Fatal,Passenger
4958,826,56,Female,Not passenger,Fatal,Passenger
4959,826,48,Male,Standing passenger,Serious,Passenger
4960,826,97,Female,Rear seat,Serious,Passenger
4961,826,52,Male,Boarding/alighting,Serious,Passenger
4962,826,47,Female,Unknown,Fatal,Passenger
4963,826,8,Female,Not passenger,Fatal,Passenger
4964,826,97,Female,Unknown,Slight,Passenger
4965,826,46,Female,Front seat,Slight,Driver or rider
4966,826,41,Female,Front seat,Slight,Driver or rider
4967,826,63,Female,Rear seat,Slight,Driver or rider
4968,826,75,Female,Seated passenger,Fatal,Passenger
4969,826,87,Male,Rear seat,Fatal,Passenger
4970,826,86,Male,Standing passenger,Serious,Passenger
4971,826,1,Female,Seated passenger,Serious,Passenger
4972,826,14,Female,Standing passenger,Slight,Pedestrian
4973,826,77,Male,Unknown,Fatal,Passenger
4974,826,37,Unknown,Rear seat,Slight,Passenger
4975,826,93,Female,Rear seat,Fatal,Passenger
4976,826,27,Female,Seated passenger,Fatal,Passenger
4977,826,2,Unknown,Front seat,Slight,Passenger
4978,826,32,Unknown,Unknown,Slight,Passenger
4979,826,0,Male,Unknown,Serious,Passenger
4980,826,8,Female,Seated passenger,Serious,Passenger
4981,826,1,Male,Not passenger,Fatal,Passenger
4982,826,66,Unknown,Not passenger,Slight,Pedestrian
4983,826,40,Unknown,Front seat,Slight,Passenger
4984,826,90,Male,Standing passenger,Serious,Passenger
4985,826,57,Unknown,Front seat,Slight,Passenger
4986,826,87,Female,Standing passenger,Fatal,Passenger
4987,826,94,Male,Standing passenger,Serious,Passenger
4988,826,95,Male,Rear seat,Fatal,Passenger
4989,826,89,Male,Unknown,Serious,Passenger
4990,826,38,Male,Unknown,Fatal,Passenger
4991,826,69,Unknown,Not passenger,Slight,Driver or rider
4992,826,3,Unknown,Unknown,Slight,Passenger
4993,826,45,Male,Seated passenger,Serious,Passenger
4994,826,98,Female,Not passenger,Serious,Driver or rider
4995,826,98,Female,Seated passenger,Slight,Passenger
4996,826,96,Female,Not passenger,Slight,Passenger
4997,826,7,Male,Unknown,Fatal,Passenger
4998,826,78,Male,Unknown,Fatal,Passenger
4999,826,97,Female,Not passenger,Serious,Driver or rider
5000,826,0,Unknown,Rear seat,Slight,Passenger
5001,826,21,Unknown,Not passenger,Slight,Pedestrian
5002,826,86,Female,Not passenger,Fatal,Passenger
5003,826,65,Female,Front seat,Slight,Driver or rider
5004,826,18,Unknown,Rear seat,Serious,Passenger
5005,826,86,Unknown,Not passenger,Slight,Pedestrian
5006,826,70,Male,Front seat,Serious,Driver or rider
5007,826,69,Male,Front seat,Serious,Driver or rider
5008,826,21,Male,Rear seat,Slight,Pedestrian
5009,826,58,Male,Front seat,Slight,Driver or rider
5010,826,72,Male,Front seat,Serious,Driver or rider
5011,826,45,Unknown,Not passenger,Serious,Driver or rider
5012,826,78,Female,Front seat,Slight,Driver or rider
5013,826,41,Male,Front seat,Slight,Driver or rider
5014,826,32,Unknown,Rear seat,Serious,Passenger
5015,826,31,Female,Boarding/alighting,Serious,Passenger
5016,826,56,Unknown,Not passenger,Slight,Pedestrian
5017,826,56,Male,Boarding/alighting,Serious,Passenger
5018,826,48,Female,Unknown,Fatal,Passenger
5019,826,79,Female,Standing passenger,Fatal,Passenger
5020,826,78,Female,Unknown,Fatal,Passenger
5021,826,99,Unknown,Seated passenger,Slight,Passenger
5022,826,37,Male,Boarding/alighting,Serious,Passenger
5023,826,4,Female,Standing passenger,Fatal,Passenger
5024,826,17,Male,Rear seat,Slight,Driver or rider
5025,826,91,Male,Rear seat,Fatal,Passenger
5026,826,59,Male,Boarding/alighting,Slight,Pedestrian
5027,826,76,Male,Front seat,Slight,Driver or rider
